ss,Country,Code,Year,Mismanaged Plastic,GDP,Population
104,Myanmar,A104,2015,358050.84021324274,63045306513.9317,51483949.0
104,Myanmar,A104,2016,367316.14642555785,60291738934.7768,51892349.0
104,Myanmar,A104,2017,377746.4802301561,61449391917.1276,52288341.0
104,Myanmar,A104,2018,389437.79728156497,67144726167.9294,52666014.0
104,Myanmar,A104,2019,397532.88845736167,68697761477.1809,53040212.0
105,Namibia,A105,2000,15625.406383863417,3922231976.43938,1819141.0
105,Namibia,A105,2001,16377.287759844594,3557341284.0188,1856402.0
105,Namibia,A105,2002,17390.358095566655,3349169932.3008,1888525.0
105,Namibia,A105,2003,18332.02598807045,4926439274.97486,1915425.0
105,Namibia,A105,2004,19412.757364626254,6609206506.34686,1939406.0
105,Namibia,A105,2005,20287.476099725696,7248375216.59475,1962865.0
105,Namibia,A105,2006,21412.920312468097,8001779551.06323,1986558.0
105,Namibia,A105,2007,22590.125141160705,8839536893.68443,2011492.0
105,Namibia,A105,2008,22895.333941317833,8607431845.19631,2038552.0
105,Namibia,A105,2009,23705.97444987664,8938847363.87815,2067919.0
105,Namibia,A105,2010,25089.51922582792,11431412421.1316,2099271.0
105,Namibia,A105,2011,26063.62734513039,12523359440.5499,2132340.0
105,Namibia,A105,2012,26893.05515321664,13042053856.9696,2167470.0
105,Namibia,A105,2013,27833.950297595962,12043307277.1235,2204510.0
105,Namibia,A105,2014,28582.834249592026,12435430396.1929,2243001.0
105,Namibia,A105,2015,29786.414359343442,11335161230.1608,2282704.0
105,Namibia,A105,2016,30557.19945187905,10722018975.0783,2323352.0
105,Namibia,A105,2017,31424.90372657088,12895153160.466,2364534.0
105,Namibia,A105,2018,32397.509778527972,13682019171.6627,2405680.0
105,Namibia,A105,2019,33070.94414303146,12541928102.7657,2446644.0
106,Nauru,A106,2000,72.09284694976468,,10377.0
106,Nauru,A106,2001,75.56189393845406,,10363.0
106,Nauru,A106,2002,80.2360203495266,,10351.0
106,Nauru,A106,2003,84.58070858252462,,10344.0
106,Nauru,A106,2004,89.56701100626881,,10335.0
106,Nauru,A106,2005,93.60280773016967,,10318.0
106,Nauru,A106,2006,98.79540723039945,,10294.0
106,Nauru,A106,2007,104.2268210098903,,10267.0
106,Nauru,A106,2008,105.6350001494852,,10243.0
106,Nauru,A106,2009,109.37515132885949,,10233.0
106,Nauru,A106,2010,115.75858093897247,47562842.3658354,10241.0
106,Nauru,A106,2011,120.25294261073799,65071849.5751335,10283.0
106,Nauru,A106,2012,124.07977504986052,101055718.551503,10444.0
106,Nauru,A106,2013,128.4208979604023,94384979.0109467,10694.0
106,Nauru,A106,2014,131.87611536774875,99149259.8365624,10940.0
106,Nauru,A106,2015,137.42922000467505,84863407.8650093,11185.0
106,Nauru,A106,2016,140.98548538057693,97541914.5833045,11437.0
106,Nauru,A106,2017,144.9889186312869,109355653.690742,11682.0
106,Nauru,A106,2018,149.47635003137958,130995580.092154,11924.0
106,Nauru,A106,2019,152.58345645652832,125160081.80546,12132.0
107,Netherlands,A107,2000,351763.57203212706,417479337444.707,15925513.0
107,Netherlands,A107,2001,368690.1384241991,431586852369.686,16046180.0
107,Netherlands,A107,2002,391496.6646199848,473861980070.981,16148929.0
107,Netherlands,A107,2003,412695.7588001644,580070360701.96,16225302.0
107,Netherlands,A107,2004,437025.489501893,658380081545.175,16281779.0
107,Netherlands,A107,2005,456717.40529742476,685348181515.953,16319868.0
107,Netherlands,A107,2006,482053.72402549273,733955269898.823,16346101.0
107,Netherlands,A107,2007,508555.2923931497,848558887541.179,16381696.0
107,Netherlands,A107,2008,515426.23930623516,951869997864.062,16445593.0
107,Netherlands,A107,2009,533675.6079254774,871518638049.218,16530388.0
107,Netherlands,A107,2010,564822.3596002124,847380859016.688,16615394.0
107,Netherlands,A107,2011,586751.7573498414,905270626332.693,16693074.0
107,Netherlands,A107,2012,605424.0709746892,838923319919.531,16754962.0
107,Netherlands,A107,2013,626605.7688303274,877172824534.519,16804432.0
107,Netherlands,A107,2014,643464.8563650823,892167986713.708,16865008.0
107,Netherlands,A107,2015,670560.1925267199,765572770634.375,16939923.0
107,Netherlands,A107,2016,687912.3247374664,784060430240.101,17030314.0
107,Netherlands,A107,2017,707446.3290145234,833869641687.068,17131296.0
107,Netherlands,A107,2018,729341.9117988414,914043438179.591,17231624.0
107,Netherlands,A107,2019,744502.4568603492,910194347568.61,17344874.0
108,New Caledonia,A108,2000,3145.683141574646,3420032042.3108,213230.0
108,New Caledonia,A108,2001,3297.0507611285598,3297734885.79488,217324.0
108,New Caledonia,A108,2002,3501.00054637071,3740056751.5259,221490.0
108,New Caledonia,A108,2003,3690.575699914902,4915353825.59343,225296.0
108,New Caledonia,A108,2004,3908.1469033949734,5895008984.55746,228750.0
108,New Caledonia,A108,2005,4084.2439539947845,6238629461.58574,232250.0
108,New Caledonia,A108,2006,4310.816677918473,6979155408.44429,235750.0
108,New Caledonia,A108,2007,4547.809770630792,8819917187.11094,239250.0
108,New Caledonia,A108,2008,4609.253943904007,9067619728.99592,242750.0
108,New Caledonia,A108,2009,4772.45086301162,8704438060.52072,245950.0
108,New Caledonia,A108,2010,5050.98400131247,9364350064.98695,249750.0
108,New Caledonia,A108,2011,5247.0899721706255,10351448025.3027,254350.0
108,New Caledonia,A108,2012,5414.0691219573855,9659151908.65435,259000.0
108,New Caledonia,A108,2013,5603.48870701983,10151382876.8113,263650.0
108,New Caledonia,A108,2014,5754.252889717993,10635035550.01,268050.0
108,New Caledonia,A108,2015,5996.5558140559815,8738203041.54697,269460.0
108,New Caledonia,A108,2016,6151.729101188551,8724568970.67697,270220.0
108,New Caledonia,A108,2017,6326.414011245621,9173669999.59434,270810.0
108,New Caledonia,A108,2018,6522.217588181354,9896402295.48329,271170.0
108,New Caledonia,A108,2019,6657.792374227455,9475655341.98316,271240.0
109,New Zealand,A109,2000,71905.4329074095,52622954598.9299,3857700.0
109,New Zealand,A109,2001,75365.46169045467,53872463497.1703,3880500.0
109,New Zealand,A109,2002,80027.43714672043,66627729311.4495,3948500.0
109,New Zealand,A109,2003,84360.83083915069,88250885550.2626,4027200.0
109,New Zealand,A109,2004,89334.17076892803,103905628688.949,4087500.0
109,New Zealand,A109,2005,93359.47595295841,114720129550.095,4133900.0
109,New Zealand,A109,2006,98538.5766651136,111538810712.665,4184600.0
109,New Zealand,A109,2007,103955.87083003536,137188946865.584,4223800.0
109,New Zealand,A109,2008,105360.38923828065,133131369930.414,4259800.0
109,New Zealand,A109,2009,109090.81744400079,121373602348.679,4302600.0
109,New Zealand,A109,2010,115457.6525596814,146517541181.254,4350700.0
109,New Zealand,A109,2011,119940.33059674043,168291357111.739,4384000.0
109,New Zealand,A109,2012,123757.21472382957,176206659722.524,4408100.0
109,New Zealand,A109,2013,128087.05236228892,190906575136.003,4442100.0
109,New Zealand,A109,2014,131533.2875156542,201313497220.917,4516500.0
109,New Zealand,A109,2015,137071.9561879646,178064471137.921,4609400.0
109,New Zealand,A109,2016,140618.97662351548,188838342527.975,4714100.0
109,New Zealand,A109,2017,144612.0024671031,206556258844.567,4813600.0
109,New Zealand,A109,2018,149087.76824856555,211886686924.483,4900600.0
109,New Zealand,A109,2019,152186.79737617643,213091987153.092,4979200.0
110,Nicaragua,A110,2000,40968.436061699285,5107329007.0922,5123222.0
110,Nicaragua,A110,2001,42939.80265026228,5323146565.70315,5192764.0
110,Nicaragua,A110,2002,45595.983632402706,5224213017.54386,5259006.0
110,Nicaragua,A110,2003,48064.95371213372,5322454925.84746,5323062.0
110,Nicaragua,A110,2004,50898.5359699381,5795568204.64532,5386223.0
110,Nicaragua,A110,2005,53191.97126950894,6321324455.16941,5454678.0
110,Nicaragua,A110,2006,56142.78663635678,6763418645.81377,5529811.0
110,Nicaragua,A110,2007,59229.31376858054,7423365274.89468,5607453.0
110,Nicaragua,A110,2008,60029.54429747215,8496948184.42042,5687744.0
110,Nicaragua,A110,2009,62154.97214414959,8298736471.12441,5770639.0
110,Nicaragua,A110,2010,65782.50440152462,8758619130.58043,5855734.0
110,Nicaragua,A110,2011,68336.52989196169,9774320144.00049,5942553.0
110,Nicaragua,A110,2012,70511.21637937803,10531980451.1847,6030607.0
110,Nicaragua,A110,2013,72978.16038174815,10982954744.4415,6119379.0
110,Nicaragua,A110,2014,74941.66798924742,11880433902.9361,6208676.0
110,Nicaragua,A110,2015,78097.3487798863,12756722238.3709,6298598.0
110,Nicaragua,A110,2016,80118.27924435517,13286066154.9603,6389235.0
110,Nicaragua,A110,2017,82393.3232480034,13785890939.4447,6480532.0
110,Nicaragua,A110,2018,84943.41045046975,13025266513.3167,6572233.0
110,Nicaragua,A110,2019,86709.09590057135,12699028889.666,6663924.0
111,Nigeria,A111,2000,815558.8810299042,69448962760.8787,122851984.0
111,Nigeria,A111,2001,854802.886503944,74030562269.9655,126152678.0
111,Nigeria,A111,2002,907679.495861082,95054094655.3277,129583026.0
111,Nigeria,A111,2003,956829.2967587593,104738980156.958,133119801.0
111,Nigeria,A111,2004,1013237.4342820172,135764715375.206,136756848.0
111,Nigeria,A111,2005,1058892.8633497895,175670536601.006,140490722.0
111,Nigeria,A111,2006,1117634.7610167626,238454952231.572,144329764.0
111,Nigeria,A111,2007,1179078.2735402533,278260808841.03,148294028.0
111,Nigeria,A111,2008,1195008.467061088,339476215683.592,152382506.0
111,Nigeria,A111,2009,1237319.370844076,295008767295.038,156595758.0
111,Nigeria,A111,2010,1309532.6753565827,366990528103.078,160952853.0
111,Nigeria,A111,2011,1360375.6747809623,414466540786.738,165463745.0
111,Nigeria,A111,2012,1403667.170594888,463971000388.612,170075932.0
111,Nigeria,A111,2013,1452776.6383594465,520117163617.721,174726123.0
111,Nigeria,A111,2014,1491864.1950544138,574183825592.358,179379016.0
111,Nigeria,A111,2015,1554684.3498346708,493026782401.561,183995785.0
111,Nigeria,A111,2016,1594915.0236577885,404649048648.026,188666931.0
111,Nigeria,A111,2017,1640204.3370969158,375745732274.676,193495907.0
111,Nigeria,A111,2018,1690968.9370010954,421739210176.152,198387623.0
111,Nigeria,A111,2019,1726118.4469254417,474517470742.749,203304492.0
112,North Korea,A112,2000,66306.2673938348,576178114168.494,47008111.0
112,North Korea,A112,2001,69496.86905496905,547658231279.87,47370164.0
112,North Korea,A112,2002,73795.82364974487,627246081417.004,47644736.0
112,North Korea,A112,2003,77791.78263747568,702717332012.991,47892330.0
112,North Korea,A112,2004,82377.85623290036,793175007858.066,48082519.0
112,North Korea,A112,2005,86089.71709072722,934901101762.491,48184561.0
112,North Korea,A112,2006,90865.5291927412,1053216892422.02,48438292.0
112,North Korea,A112,2007,95860.98698955186,1172614134912.05,48683638.0
112,North Korea,A112,2008,97156.13770864416,1047339041903.85,49054708.0
112,North Korea,A112,2009,100596.08320511991,943941876218.743,49307835.0
112,North Korea,A112,2010,106467.14265867166,1144066965324.49,49554112.0
112,North Korea,A112,2011,110600.76144862373,1253223044718.99,49936638.0
112,North Korea,A112,2012,114120.43067678822,1278427634342.59,50199853.0
112,North Korea,A112,2013,118113.11051500379,1370795199976.18,50428893.0
112,North Korea,A112,2014,121290.9926351951,1484318219633.63,50746659.0
112,North Korea,A112,2015,126398.37369310437,1465773245547.15,51014947.0
112,North Korea,A112,2016,129669.19310050407,1500111596236.37,51217803.0
112,North Korea,A112,2017,133351.2881605024,1623901496835.79,51361911.0
112,North Korea,A112,2018,137478.53294157438,1724845615629.26,51585058.0
112,North Korea,A112,2019,140336.24543544458,1651422932447.77,51764822.0
113,North Macedonia,A113,2000,11988.47957360451,3772859053.28772,2026350.0
113,North Macedonia,A113,2001,12565.355099032942,3709636012.49122,2034882.0
113,North Macedonia,A113,2002,13342.625957022985,4018365767.82494,2020157.0
113,North Macedonia,A113,2003,14065.113808990754,4946296568.73311,2026773.0
113,North Macedonia,A113,2004,14894.297109194258,5682784433.35956,2032544.0
113,North Macedonia,A113,2005,15565.418706339944,6258602830.34852,2036855.0
113,North Macedonia,A113,2006,16428.90760539523,6861227018.42078,2040228.0
113,North Macedonia,A113,2007,17332.109461143733,8336475035.85415,2043559.0
113,North Macedonia,A113,2008,17566.27869658498,9909552355.61558,2046898.0
113,North Macedonia,A113,2009,18188.236739764572,9401736825.42688,2050671.0
113,North Macedonia,A113,2010,19249.751421570763,9407170388.83362,2055004.0
113,North Macedonia,A113,2011,19997.128801963252,10494626767.6445,2058539.0
113,North Macedonia,A113,2012,20633.501264268645,9745261300.57788,2061044.0
113,North Macedonia,A113,2013,21355.396230849747,10817702423.7886,2064032.0
113,North Macedonia,A113,2014,21929.972004493415,11362265293.5581,2067471.0
113,North Macedonia,A113,2015,22853.410103092414,10064519962.5655,2070226.0
113,North Macedonia,A113,2016,23444.789367765163,10672467073.2873,2072490.0
113,North Macedonia,A113,2017,24110.52917110334,11307067000.7188,2074502.0
113,North Macedonia,A113,2018,24856.754101233364,12683068033.1043,2076217.0
113,North Macedonia,A113,2019,25373.44172680136,12606338448.547,2076694.0
114,Northern Mariana Islands,A114,2000,684.8136467372333,,80338.0
114,Northern Mariana Islands,A114,2001,717.766301813854,,79479.0
114,Northern Mariana Islands,A114,2002,762.1660680640041,1284000000.0,77162.0
114,Northern Mariana Islands,A114,2003,803.4364841823876,1239000000.0,74623.0
114,Northern Mariana Islands,A114,2004,850.8016263707432,1210000000.0,71898.0
114,Northern Mariana Islands,A114,2005,889.1378662186517,1061000000.0,69025.0
114,Northern Mariana Islands,A114,2006,938.4626349058437,990000000.0,66060.0
114,Northern Mariana Islands,A114,2007,990.0559126670036,938000000.0,63050.0
114,Northern Mariana Islands,A114,2008,1003.4322784598157,939000000.0,60032.0
114,Northern Mariana Islands,A114,2009,1038.9601661333409,795000000.0,57056.0
114,Northern Mariana Islands,A114,2010,1099.5966910445848,799000000.0,54087.0
114,Northern Mariana Islands,A114,2011,1142.2888628260994,729000000.0,52520.0
114,Northern Mariana Islands,A114,2012,1178.6401402269482,746000000.0,52359.0
114,Northern Mariana Islands,A114,2013,1219.8766891646565,772000000.0,52141.0
114,Northern Mariana Islands,A114,2014,1252.6979763395639,832000000.0,51856.0
114,Northern Mariana Islands,A114,2015,1305.4472017901392,910000000.0,51514.0
114,Northern Mariana Islands,A114,2016,1339.2283487953855,1230000000.0,51133.0
114,Northern Mariana Islands,A114,2017,1377.257166353363,1560000000.0,50729.0
114,Northern Mariana Islands,A114,2018,1419.883507129196,1301000000.0,50304.0
114,Northern Mariana Islands,A114,2019,1449.3980702492995,1181000000.0,49858.0
115,Norway,A115,2000,68355.78358548826,171456390281.958,4490967.0
115,Norway,A115,2001,71645.00623710551,174240242224.618,4513751.0
115,Norway,A115,2002,76076.84083546897,195915371987.697,4538159.0
115,Norway,A115,2003,80196.3142807079,229384929368.922,4564855.0
115,Norway,A115,2004,84924.14268241823,265267350723.204,4591910.0
115,Norway,A115,2005,88750.73656969002,309978579743.888,4623291.0
115,Norway,A115,2006,93674.16826508625,346913357588.358,4660677.0
115,Norway,A115,2007,98824.03486881214,402645550184.816,4709153.0
115,Norway,A115,2008,100159.21849088246,464917553191.489,4768212.0
115,Norway,A115,2009,103705.49215618058,387974344023.324,4828726.0
115,Norway,A115,2010,109758.02512475834,431052143940.438,4889252.0
115,Norway,A115,2011,114019.41341483638,501360549669.404,4953088.0
115,Norway,A115,2012,117647.87505970475,512777309840.997,5018573.0
115,Norway,A115,2013,121763.96799743782,526014468085.106,5079623.0
115,Norway,A115,2014,125040.07794912223,501736471832.848,5137232.0
115,Norway,A115,2015,130305.32734416705,388159512245.53,5188607.0
115,Norway,A115,2016,133677.24725984334,370956547619.048,5234519.0
115,Norway,A115,2017,137473.15529320436,401745275035.261,5276968.0
115,Norway,A115,2018,141727.9725548004,439788625883.8,5311916.0
115,Norway,A115,2019,144674.01648787662,408742840909.091,5347896.0
116,Oman,A116,2000,12756.603550118605,19507452535.7607,2344253.0
116,Oman,A116,2001,13370.44055342463,19452000520.156,2374653.0
116,Oman,A116,2002,14197.512587502286,20142756046.814,2403659.0
116,Oman,A116,2003,14966.291567417464,21633708192.4577,2431600.0
116,Oman,A116,2004,15848.60216953619,24763712873.8622,2468855.0
116,Oman,A116,2005,16562.723764034254,31081991677.5033,2515192.0
116,Oman,A116,2006,17481.537987935444,37215779713.9142,2560649.0
116,Oman,A116,2007,18442.60965084114,42085379453.8362,2605700.0
116,Oman,A116,2008,18691.782540682438,60905452535.7607,2651028.0
116,Oman,A116,2009,19353.590581721965,48388363589.0767,2697537.0
116,Oman,A116,2010,20483.118465161522,64993498049.4148,2881914.0
116,Oman,A116,2011,21278.381691449576,77497529258.7776,3206870.0
116,Oman,A116,2012,21955.52771000862,87408842652.7958,3535579.0
116,Oman,A116,2013,22723.67581727794,89936020806.2419,3816680.0
116,Oman,A116,2014,23335.065719464776,92699089726.9181,4009267.0
116,Oman,A116,2015,24317.670198588145,78710793237.9714,4191776.0
116,Oman,A116,2016,24946.940222436773,75128738621.5865,4398070.0
116,Oman,A116,2017,25655.335201681468,80856697009.1027,4541854.0
116,Oman,A116,2018,26449.372138095216,91505851755.5267,4601157.0
116,Oman,A116,2019,26999.164891893215,88060858257.4772,4602768.0
117,Pakistan,A117,2000,877181.1653505702,82017743416.2841,154369924.0
117,Pakistan,A117,2001,919390.3831709574,79484403984.8849,159217727.0
117,Pakistan,A117,2002,976262.2619458026,79904985384.8652,163262807.0
117,Pakistan,A117,2003,1029125.7407589188,91760542940.0717,166876680.0
117,Pakistan,A117,2004,1089795.9841451745,107759683863.123,170648620.0
117,Pakistan,A117,2005,1138901.0621545946,120055291992.938,174372098.0
117,Pakistan,A117,2006,1202081.4007530164,137264061106.043,178069984.0
117,Pakistan,A117,2007,1268167.483771971,152385716311.916,181924521.0
117,Pakistan,A117,2008,1285301.3364488245,170077814106.305,185931955.0
117,Pakistan,A117,2009,1330809.1823575448,168152775283.032,190123222.0
117,Pakistan,A117,2010,1408478.805090491,177165547828.889,194454498.0
117,Pakistan,A117,2011,1463163.4177191656,213587517187.669,198602738.0
117,Pakistan,A117,2012,1509725.947575837,224383544087.452,202205861.0
117,Pakistan,A117,2013,1562546.0457507991,231218467669.571,205337562.0
117,Pakistan,A117,2014,1604586.9937803266,244360858682.762,208251628.0
117,Pakistan,A117,2015,1672153.7358750994,270556104886.456,210969298.0
117,Pakistan,A117,2016,1715424.173078158,313629998960.445,213524840.0
117,Pakistan,A117,2017,1764135.4723657004,339205536454.445,216379655.0
117,Pakistan,A117,2018,1818735.7617356975,356128167702.894,219731479.0
117,Pakistan,A117,2019,1856541.1106738434,320909472926.461,223293280.0
118,Palau,A118,2000,147.19526246289712,146297500,19726.0
118,Palau,A118,2001,154.27817434113203,156907900.0,19828.0
118,Palau,A118,2002,163.8215519849917,163184900.0,19851.0
118,Palau,A118,2003,172.69230063528747,153963200.0,19880.0
118,Palau,A118,2004,182.8730623201997,165186200.0,19907.0
118,Palau,A118,2005,191.11313305059312,190452900.0,19831.0
118,Palau,A118,2006,201.7151009106448,192382400.0,19619.0
118,Palau,A118,2007,212.80466680577223,198897700.0,19366.0
118,Palau,A118,2008,215.67981055189009,198283900.0,19102.0
118,Palau,A118,2009,223.31624825399015,187522800.0,18826.0
118,Palau,A118,2010,236.3495884067066,185943000.0,18540.0
118,Palau,A118,2011,245.5259321615827,196911100.0,18240.0
118,Palau,A118,2012,253.33935095569245,212397800.0,17946.0
118,Palau,A118,2013,262.2028201240851,221117200.0,17805.0
118,Palau,A118,2014,269.2574955136578,241669800.0,17796.0
118,Palau,A118,2015,280.59552319740106,280457700.0,17794.0
118,Palau,A118,2016,287.85651284535254,298300000.0,17816.0
118,Palau,A118,2017,296.0305055925326,285600000.0,17837.0
118,Palau,A118,2018,305.1926994948092,284900000.0,17864.0
118,Palau,A118,2019,311.53662077272196,278900000.0,17916.0
119,Panama,A119,2000,26377.22687506589,12304115000,3001731.0
119,Panama,A119,2001,27646.476784487357,12502013400.0,3061024.0
119,Panama,A119,2002,29356.639415094916,12994310400.0,3120990.0
119,Panama,A119,2003,30946.267680199682,13693981200.0,3181608.0
119,Panama,A119,2004,32770.64882012664,15013381700.0,3243311.0
119,Panama,A119,2005,34247.26030534318,16374393900.0,3305868.0
119,Panama,A119,2006,36147.12112210847,18141666300.0,3368573.0
119,Panama,A119,2007,38134.358962969694,21295984200.0,3431614.0
119,Panama,A119,2008,38649.581515794,25155888600.0,3495276.0
119,Panama,A119,2009,40018.022635537054,27116635600.0,3559343.0
119,Panama,A119,2010,42353.582655580256,29440287600.0,3623617.0
119,Panama,A119,2011,43997.97322261343,34686224300.0,3688674.0
119,Panama,A119,2012,45398.12915666794,40429700000.0,3754862.0
119,Panama,A119,2013,46986.45294673406,45599900000.0,3821556.0
119,Panama,A119,2014,48250.64290887776,49921400000.0,3888793.0
119,Panama,A119,2015,50282.40482516401,54091800000.0,3957099.0
119,Panama,A119,2016,51583.56607231894,57907700000.0,4026336.0
119,Panama,A119,2017,53048.33645663658,62202700000.0,4096063.0
119,Panama,A119,2018,54690.191385864426,67294169234.6291,4165255.0
119,Panama,A119,2019,55827.015003861256,69721787532.9789,4232532.0
120,Papua New Guinea,A120,2000,36557.229339228485,3521339699.07407,5508297.0
120,Papua New Guinea,A120,2001,38316.33238092758,3081024212.42924,5698489.0
120,Papua New Guinea,A120,2002,40686.51359029486,2999511040.19764,5892596.0
120,Papua New Guinea,A120,2003,42889.64151298365,3536411824.2958,6090980.0
120,Papua New Guinea,A120,2004,45418.12261717123,3927157866.96465,6293166.0
120,Papua New Guinea,A120,2005,47464.616168812456,4865892972.27595,6498818.0
120,Papua New Guinea,A120,2006,50097.707506278115,8354911621.97941,6708217.0
120,Papua New Guinea,A120,2007,52851.89807544027,9545029480.82223,6921066.0
120,Papua New Guinea,A120,2008,53565.96514221542,11670891359.7271,7137988.0
120,Papua New Guinea,A120,2009,55462.54115790595,11619455043.4763,7358890.0
120,Papua New Guinea,A120,2010,58699.48504486788,14250785801.34,7583269.0
120,Papua New Guinea,A120,2011,60978.510181476195,17985138449.6522,7806637.0
120,Papua New Guinea,A120,2012,62919.04099748468,21295165200.8383,8026545.0
120,Papua New Guinea,A120,2013,65120.360997248856,21261338064.8783,8245627.0
120,Papua New Guinea,A120,2014,66872.45126031303,23210823987.308,8464153.0
120,Papua New Guinea,A120,2015,69688.3494852549,21723439625.73,8682174.0
120,Papua New Guinea,A120,2016,71491.6796967611,20758874952.5805,8899169.0
120,Papua New Guinea,A120,2017,73521.7622040101,22742696407.5093,9114796.0
120,Papua New Guinea,A120,2018,75797.27310111138,24109780113.2307,9329227.0
120,Papua New Guinea,A120,2019,77372.84137135463,24751069237.9977,9542486.0
121,Peru,A121,2000,211200.4410928951,51744749133.213,26654439.0
121,Peru,A121,2001,221363.22818179606,52030158775.4055,27014909.0
121,Peru,A121,2002,235056.36975561056,54777553515.0809,27334503.0
121,Peru,A121,2003,247784.4018703596,58731030121.8671,27623341.0
121,Peru,A121,2004,262392.08232513716,66768703497.5687,27893911.0
121,Peru,A121,2005,274215.1977146995,76060606060.6061,28147267.0
121,Peru,A121,2006,289427.238177347,88643193061.748,28381078.0
121,Peru,A121,2007,305338.8997987257,102170981144.136,28600387.0
121,Peru,A121,2008,309464.24743033596,120550599815.441,28806185.0
121,Peru,A121,2009,320421.25096479745,120822986521.479,29009326.0
121,Peru,A121,2010,339121.9016726373,147527631520.729,29229572.0
121,Peru,A121,2011,352288.41135659115,171761737046.585,29477721.0
121,Peru,A121,2012,363499.3529871036,192649991136.09,29749589.0
121,Peru,A121,2013,376216.94026984426,201175541637.441,30038809.0
121,Peru,A121,2014,386339.2127473331,200786240836.818,30353951.0
121,Peru,A121,2015,402607.3752402233,189802961890.097,30711863.0
121,Peru,A121,2016,413025.6739732063,191898127860.843,31132779.0
121,Peru,A121,2017,424753.978572206,211007952315.888,31605486.0
121,Peru,A121,2018,437900.18559790566,222597030191.041,32203944.0
121,Peru,A121,2019,447002.6454851015,228325852220.761,32824861.0
122,Philippines,A122,2000,350993.12247990497,83669788254.7279,77958223.0
122,Philippines,A122,2001,367882.6154893578,78921234457.5487,79626086.0
122,Philippines,A122,2002,390639.18973078456,84307346432.1264,81285572.0
122,Philippines,A122,2003,411791.8526317834,87039092438.9644,82942837.0
122,Philippines,A122,2004,436068.29518313153,95002000250.4167,84607501.0
122,Philippines,A122,2005,455717.0807943198,107419977968.185,86261250.0
122,Philippines,A122,2006,480997.90669433225,127652927611.904,87901835.0
122,Philippines,A122,2007,507441.43004793586,155980408072.596,89561377.0
122,Philippines,A122,2008,514297.3278814877,181624627927.891,91252326.0
122,Philippines,A122,2009,532506.7258528321,175974754207.575,92946951.0
122,Philippines,A122,2010,563585.2584088495,208368892319.281,94636700.0
122,Philippines,A122,2011,585466.6253331741,234216730703.65,96337913.0
122,Philippines,A122,2012,604098.0419555606,261920542606.621,98032317.0
122,Philippines,A122,2013,625233.3466342876,283902829721.261,99700107.0
122,Philippines,A122,2014,642055.5085818733,297483553299.593,101325201.0
122,Philippines,A122,2015,669091.4992305789,306445871631.969,103031365.0
122,Philippines,A122,2016,686405.6259639115,318627003965.989,104875266.0
122,Philippines,A122,2017,705896.845922054,328480738147.1,106738501.0
122,Philippines,A122,2018,727744.4719442367,346841896890.489,108568836.0
122,Philippines,A122,2019,742871.8116482749,376823404772.837,110380804.0
123,Poland,A123,2000,184254.67935649483,172220451786.957,38258629.0
123,Poland,A123,2001,193120.85911797622,190905493539.168,38248076.0
123,Poland,A123,2002,205066.97720849927,199070432431.108,38230364.0
123,Poland,A123,2003,216171.1182036913,217828661056.935,38204570.0
123,Poland,A123,2004,228915.0947996176,255107275407.423,38182222.0
123,Poland,A123,2005,239229.77181367014,306145913284.466,38165445.0
